client_id,variation,tenure_year,tenure_month,age,gender,accounts,balance,calls_semester,logons_semester,balance_thousands
7579546,Control,5.0,60.0,44.5,U,2.0,188389.63,6.0,9.0,188.39
2737884,Test,18.0,217.0,44.5,M,2.0,90556.89,0.0,3.0,90.56
6457443,Test,15.0,191.0,33.0,M,2.0,27624.95,2.0,5.0,27.62
5391781,Test,14.0,175.0,61.0,M,2.0,49427.1,3.0,6.0,49.43
7672898,Test,4.0,57.0,24.5,U,3.0,58725.67,6.0,9.0,58.73
351533,Control,7.0,85.0,29.5,U,2.0,33637.53,5.0,8.0,33.64
3677950,Test,6.0,73.0,46.0,F,2.0,42176.06,3.0,6.0,42.18
6366145,Test,6.0,82.0,31.0,U,2.0,34478.65,0.0,3.0,34.48
6012172,Test,4.0,57.0,24.5,U,2.0,38601.97,6.0,9.0,38.6
3974131,Test,15.0,189.0,50.0,F,2.0,24798.69,0.0,3.0,24.8
2522173,Test,7.0,93.0,56.0,U,2.0,220317.7,1.0,4.0,220.32
922639,Test,3.0,47.0,20.0,U,2.0,30751.61,0.0,3.0,30.75
7451070,Test,6.0,73.0,27.5,U,2.0,25208.56,1.0,4.0,25.21
2863255,Control,8.0,103.0,33.0,U,2.0,75523.7,3.0,6.0,75.52
126758,Test,16.0,197.0,42.5,F,2.0,161496.86,6.0,9.0,161.5
4631740,Test,7.0,84.0,74.5,U,3.0,249519.68,6.0,9.0,249.52
4934053,Control,3.0,42.0,55.5,U,2.0,61934.72,2.0,5.0,61.93
2114773,Test,9.0,112.0,36.5,M,3.0,35476.67,0.0,3.0,35.48
5164844,Test,11.0,142.0,62.0,F,2.0,117640.19,6.0,9.0,117.64
9309343,Control,11.0,141.0,33.5,M,2.0,85311.69,1.0,4.0,85.31
6540065,Control,7.0,91.0,63.0,U,2.0,52180.97,3.0,6.0,52.18
8291796,Test,4.0,58.0,70.0,F,2.0,124788.92,1.0,4.0,124.79
9706459,Test,22.0,266.0,18.0,F,2.0,91219.97,0.0,3.0,91.22
6811542,Test,4.0,59.0,59.0,U,2.0,1011057.41,4.0,7.0,1011.06
8092923,Test,14.0,177.0,58.0,F,2.0,120675.12,0.0,3.0,120.68
2928400,Control,4.0,59.0,61.0,U,2.0,45238.13,5.0,8.0,45.24
8148299,Control,5.0,70.0,80.5,F,2.0,599335.09,1.0,4.0,599.34
5777764,Control,6.0,73.0,28.5,U,2.0,47414.31,5.0,8.0,47.41
3148396,Control,27.0,334.0,53.0,F,2.0,273228.83,6.0,9.0,273.23
6140556,Control,4.0,59.0,58.5,U,2.0,56917.27,1.0,4.0,56.92
342646,Control,22.0,270.0,57.0,M,2.0,126613.73,3.0,6.0,126.61
8547881,Test,4.0,58.0,54.0,U,2.0,34464.21,1.0,4.0,34.46
6270000,Test,8.0,106.0,64.0,F,2.0,23998.33,0.0,3.0,24.0
9868880,Control,10.0,131.0,69.5,F,3.0,63177.76,2.0,5.0,63.18
1647799,Test,5.0,71.0,53.0,F,2.0,41932.24,0.0,3.0,41.93
5709764,Control,6.0,72.0,61.5,M,2.0,319185.35,6.0,9.0,319.19
3730384,Test,16.0,193.0,34.0,F,2.0,123883.89,6.0,9.0,123.88
3118518,Test,4.0,56.0,21.0,U,3.0,51238.78,6.0,9.0,51.24
3865057,Test,10.0,125.0,72.5,M,2.0,32751.77,0.0,3.0,32.75
3005990,Control,4.0,55.0,28.0,U,2.0,27818.03,2.0,5.0,27.82
9279103,Control,8.0,103.0,58.0,U,2.0,72836.02,3.0,6.0,72.84
6144921,Test,7.0,85.0,63.5,U,2.0,78087.61,5.0,8.0,78.09
9544479,Control,4.0,59.0,34.0,U,3.0,115883.73,6.0,9.0,115.88
3250691,Control,5.0,71.0,25.0,F,2.0,25984.0,6.0,9.0,25.98
9717008,Control,26.0,316.0,50.5,U,3.0,83783.29,6.0,9.0,83.78
6405187,Control,21.0,258.0,42.0,F,3.0,153777.38,5.0,8.0,153.78
7287229,Test,21.0,257.0,48.5,F,2.0,201089.6,3.0,6.0,201.09
7789673,Control,13.0,160.0,71.5,F,2.0,602889.3,6.0,9.0,602.89
9225615,Test,5.0,70.0,31.0,U,2.0,36005.02,5.0,8.0,36.01
6554914,Test,14.0,171.0,51.5,M,2.0,41691.29,0.0,3.0,41.69
1364740,Control,18.0,216.0,49.0,F,3.0,148319.29,2.0,5.0,148.32
5958284,Test,5.0,66.0,26.5,U,2.0,31005.04,1.0,4.0,31.01
5273138,Test,15.0,184.0,50.5,M,2.0,837110.05,0.0,3.0,837.11
3616483,Control,22.0,268.0,40.5,F,3.0,272514.15,0.0,3.0,272.51
6167675,Test,11.0,142.0,29.0,F,3.0,76579.94,1.0,4.0,76.58
6700512,Control,15.0,191.0,60.0,F,2.0,82646.21,0.0,3.0,82.65
6525445,Control,6.0,82.0,52.0,U,2.0,84957.81,0.0,3.0,84.96
7963417,Control,20.0,251.0,40.0,F,2.0,79953.38,3.0,6.0,79.95
5486221,Test,15.0,185.0,38.0,M,2.0,99562.73,5.0,8.0,99.56
4632537,Control,8.0,106.0,34.5,F,2.0,47451.34,2.0,5.0,47.45
9596318,Test,17.0,215.0,22.0,F,2.0,32041.81,2.0,5.0,32.04
8726816,Test,6.0,73.0,71.5,U,2.0,438617.85,1.0,4.0,438.62
7466698,Control,11.0,142.0,49.5,F,2.0,48308.71,6.0,9.0,48.31
5116603,Control,4.0,56.0,17.5,U,2.0,25040.42,1.0,4.0,25.04
4596170,Test,15.0,188.0,21.5,M,2.0,47249.52,4.0,7.0,47.25
6099297,Control,28.0,343.0,57.0,F,3.0,78157.55,5.0,8.0,78.16
4396402,Control,6.0,83.0,34.5,M,3.0,41382.42,6.0,9.0,41.38
8687998,Control,13.0,163.0,45.5,F,3.0,43409.94,2.0,5.0,43.41
5916963,Control,6.0,73.0,54.5,U,2.0,95237.71,2.0,5.0,95.24
9278066,Test,9.0,112.0,70.5,M,2.0,125837.71,2.0,5.0,125.84
3493304,Control,7.0,94.0,51.5,M,2.0,24453.13,0.0,3.0,24.45
9410513,Test,22.0,268.0,57.5,M,2.0,53277.88,1.0,4.0,53.28
8752868,Control,7.0,84.0,72.5,U,2.0,153703.12,1.0,4.0,153.7
5378046,Control,14.0,171.0,47.5,F,2.0,52684.73,5.0,8.0,52.68
1030222,Test,15.0,189.0,34.5,U,2.0,23868.19,0.0,3.0,23.87
2137312,Test,6.0,80.0,25.5,U,2.0,75591.7,2.0,5.0,75.59
1232744,Test,11.0,142.0,61.5,F,2.0,100754.54,3.0,6.0,100.75
5342274,Test,8.0,107.0,74.0,F,2.0,50336.69,1.0,6.0,50.34
260336,Test,11.0,133.0,57.5,U,2.0,28307.16,1.0,4.0,28.31
4611974,Test,11.0,143.0,38.5,M,2.0,163335.37,5.0,8.0,163.34
6560734,Test,12.0,149.0,39.5,M,3.0,38436.85,1.0,4.0,38.44
6847357,Test,6.0,74.0,50.5,U,4.0,42221.68,2.0,5.0,42.22
6595891,Control,15.0,189.0,35.5,U,2.0,53348.23,6.0,9.0,53.35
9213816,Test,4.0,59.0,36.5,U,2.0,34026.78,2.0,5.0,34.03
5339133,Control,7.0,89.0,57.5,U,4.0,188144.81,3.0,6.0,188.14
1590045,Control,13.0,161.0,67.5,M,2.0,214518.33,5.0,8.0,214.52
6684024,Test,21.0,259.0,50.5,F,2.0,26804.16,2.0,5.0,26.8
2173695,Control,8.0,107.0,77.0,M,2.0,67309.25,4.0,9.0,67.31
4118752,Test,6.0,82.0,38.5,U,2.0,63575.75,3.0,7.0,63.58
215661,Test,6.0,72.0,52.0,U,2.0,216782.04,3.0,6.0,216.78
8824053,Control,12.0,144.0,46.5,M,2.0,417710.9,5.0,8.0,417.71
373454,Control,17.0,205.0,61.5,F,2.0,533017.3,0.0,3.0,533.02
1678193,Test,24.0,299.0,65.5,M,3.0,8137343.24,6.0,9.0,8137.34
7234710,Control,11.0,142.0,41.5,F,2.0,28659.36,0.0,3.0,28.66
2175549,Test,6.0,80.0,57.5,U,2.0,38756.07,1.0,4.0,38.76
6646736,Test,13.0,166.0,61.5,U,2.0,49617.47,1.0,4.0,49.62
297511,Test,5.0,70.0,51.5,U,2.0,43543.27,0.0,3.0,43.54
318680,Test,14.0,169.0,31.0,F,3.0,182987.27,6.0,9.0,182.99
590304,Test,13.0,156.0,67.0,F,2.0,72205.22,5.0,8.0,72.21
1354681,Test,9.0,115.0,75.0,F,2.0,66156.87,4.0,7.0,66.16
2262323,Test,14.0,179.0,50.0,F,2.0,64961.74,6.0,9.0,64.96
7231186,Control,7.0,84.0,22.0,U,2.0,48660.99,0.0,3.0,48.66
7114905,Control,15.0,183.0,42.5,M,2.0,388498.01,6.0,9.0,388.5
9641700,Control,5.0,68.0,39.0,U,3.0,37272.3,2.0,5.0,37.27
7125818,Control,4.0,55.0,52.5,M,2.0,130693.22,3.0,6.0,130.69
4015554,Control,19.0,237.0,72.0,U,2.0,230764.2,3.0,6.0,230.76
6788229,Test,24.0,293.0,71.0,M,2.0,41045.26,0.0,3.0,41.05
9048769,Control,4.0,57.0,22.0,U,2.0,23796.98,2.0,5.0,23.8
3976337,Test,8.0,97.0,55.5,U,2.0,91527.75,5.0,8.0,91.53
6700735,Test,6.0,78.0,30.0,U,4.0,93587.2,6.0,9.0,93.59
7845269,Test,16.0,196.0,42.0,F,2.0,91164.03,6.0,9.0,91.16
5756272,Test,10.0,129.0,59.5,F,2.0,259406.01,3.0,6.0,259.41
16295,Test,23.0,281.0,55.0,F,2.0,77984.93,2.0,5.0,77.98
3124882,Control,13.0,158.0,29.0,M,2.0,51313.03,1.0,4.0,51.31
7697255,Test,11.0,137.0,28.0,M,2.0,82083.35,6.0,9.0,82.08
5888321,Test,20.0,249.0,49.5,M,3.0,48973.81,1.0,4.0,48.97
3528580,Control,14.0,175.0,62.5,F,2.0,160482.25,6.0,9.0,160.48
929741,Test,21.0,262.0,49.5,M,3.0,210612.14,6.0,9.0,210.61
9711488,Control,4.0,58.0,24.5,U,2.0,29782.66,2.0,5.0,29.78
2707225,Control,15.0,190.0,45.0,M,2.0,122398.87,1.0,4.0,122.4
9663819,Test,5.0,64.0,50.5,U,2.0,51120.99,6.0,9.0,51.12
5240399,Test,16.0,203.0,50.5,M,4.0,53890.67,0.0,3.0,53.89
4559532,Test,5.0,71.0,27.0,U,2.0,26843.75,2.0,5.0,26.84
1930016,Test,6.0,75.0,31.0,U,3.0,74237.68,2.0,5.0,74.24
2702504,Test,21.0,252.0,74.0,F,4.0,217483.67,4.0,7.0,217.48
3972404,Test,15.0,184.0,52.0,M,2.0,52020.69,1.0,4.0,52.02
1283413,Test,7.0,87.0,55.0,U,2.0,30893.89,5.0,9.0,30.89
8776563,Test,9.0,118.0,60.5,F,2.0,52263.85,6.0,9.0,52.26
7343694,Control,31.0,379.0,72.0,M,2.0,179040.03,2.0,5.0,179.04
510580,Test,16.0,196.0,70.5,F,2.0,82342.79,0.0,3.0,82.34
8368263,Test,10.0,131.0,64.5,M,3.0,508964.83,6.0,9.0,508.96
9312698,Test,5.0,70.0,52.5,U,2.0,348273.33,6.0,9.0,348.27
9338568,Test,19.0,230.0,59.5,M,2.0,162379.58,3.0,6.0,162.38
5077348,Test,11.0,136.0,47.5,F,2.0,96858.37,2.0,5.0,96.86
3334875,Control,12.0,153.0,63.0,F,2.0,41981.5,6.0,9.0,41.98
7738477,Control,6.0,79.0,43.5,U,2.0,79429.16,5.0,8.0,79.43
7229718,Test,21.0,259.0,43.5,M,2.0,96861.12,1.0,4.0,96.86
1840837,Test,4.0,59.0,20.5,U,2.0,31464.22,3.0,6.0,31.46
2120373,Control,6.0,82.0,38.5,U,2.0,34259.88,3.0,6.0,34.26
6092467,Test,15.0,183.0,45.5,M,2.0,72408.38,2.0,5.0,72.41
3833376,Test,13.0,163.0,41.5,F,2.0,91183.1,1.0,4.0,91.18
1122430,Test,12.0,144.0,45.5,F,3.0,76449.0,0.0,3.0,76.45
9855942,Control,6.0,76.0,58.0,F,2.0,83643.29,1.0,4.0,83.64
4557744,Control,6.0,82.0,23.5,U,3.0,77157.35,6.0,9.0,77.16
4161643,Test,4.0,49.0,60.0,U,2.0,36507.49,0.0,3.0,36.51
3659480,Test,10.0,121.0,24.0,F,2.0,25828.18,1.0,4.0,25.83
8872073,Control,13.0,166.0,71.0,M,2.0,383540.59,3.0,6.0,383.54
4699897,Test,9.0,113.0,49.5,F,2.0,492282.66,4.0,7.0,492.28
2823361,Test,9.0,108.0,34.0,F,2.0,60562.94,6.0,9.0,60.56
4151497,Test,6.0,79.0,43.0,U,2.0,89945.26,1.0,4.0,89.95
2508150,Control,8.0,107.0,35.5,F,2.0,106950.45,0.0,3.0,106.95
8486606,Control,21.0,259.0,25.0,F,2.0,51878.51,6.0,9.0,51.88
5698452,Control,7.0,84.0,26.0,U,2.0,43400.01,5.0,8.0,43.4
1789611,Control,18.0,223.0,56.0,M,3.0,62933.62,5.0,8.0,62.93
9296587,Control,13.0,162.0,27.0,F,2.0,60959.1,6.0,9.0,60.96
2893623,Control,5.0,66.0,17.5,U,3.0,89604.04,2.0,5.0,89.6
5260884,Test,5.0,63.0,51.5,M,2.0,127524.45,1.0,4.0,127.52
3502513,Test,5.0,66.0,24.5,U,2.0,52352.07,4.0,7.0,52.35
9381346,Control,7.0,88.0,62.5,U,2.0,272252.76,0.0,3.0,272.25
829855,Test,20.0,250.0,23.5,M,4.0,67355.76,6.0,9.0,67.36
7536028,Control,6.0,72.0,52.5,F,2.0,28801.35,2.0,5.0,28.8
3504849,Test,4.0,59.0,24.5,U,2.0,27629.34,1.0,4.0,27.63
3748827,Control,13.0,161.0,67.0,M,2.0,39094.37,5.0,8.0,39.09
4359323,Test,7.0,87.0,36.5,U,3.0,76428.55,5.0,8.0,76.43
6196184,Control,15.0,185.0,55.0,F,3.0,416084.28,4.0,7.0,416.08
1366366,Control,9.0,109.0,27.0,U,2.0,45904.77,1.0,4.0,45.9
2824575,Test,21.0,259.0,59.0,M,2.0,49235.32,5.0,8.0,49.24
3569119,Test,4.0,57.0,61.5,F,2.0,257733.18,3.0,6.0,257.73
3630175,Test,26.0,320.0,66.5,M,2.0,34908.47,1.0,4.0,34.91
2332011,Control,15.0,185.0,64.0,F,2.0,35390.85,0.0,3.0,35.39
5898764,Control,10.0,124.0,38.0,M,2.0,34458.42,2.0,5.0,34.46
9749636,Test,12.0,150.0,28.5,F,2.0,42035.23,1.0,4.0,42.04
626894,Test,12.0,154.0,32.0,M,3.0,54234.27,2.0,5.0,54.23
6989654,Test,4.0,59.0,25.0,U,4.0,64772.39,6.0,9.0,64.77
9320071,Test,11.0,141.0,68.0,F,2.0,58879.39,4.0,7.0,58.88
2371970,Test,16.0,197.0,55.0,F,2.0,219169.94,4.0,7.0,219.17
2480090,Test,17.0,211.0,55.0,M,2.0,142088.1,6.0,9.0,142.09
4601207,Test,13.0,167.0,48.0,M,2.0,446944.25,6.0,9.0,446.94
8715759,Test,6.0,83.0,33.0,U,2.0,32485.59,1.0,4.0,32.49
5345656,Control,6.0,73.0,24.5,U,2.0,31441.4,5.0,8.0,31.44
1412119,Control,5.0,60.0,35.0,U,2.0,51590.89,5.0,8.0,51.59
2792536,Test,7.0,91.0,65.0,U,2.0,32350.49,1.0,4.0,32.35
3102749,Test,5.0,70.0,38.0,U,2.0,51263.58,2.0,5.0,51.26
890755,Control,23.0,277.0,75.0,F,2.0,166375.19,1.0,4.0,166.38
8209682,Control,9.0,114.0,54.5,M,2.0,83766.99,0.0,3.0,83.77
6038013,Test,5.0,66.0,52.0,U,2.0,26710.68,1.0,4.0,26.71
4800447,Control,15.0,180.0,50.0,F,2.0,35563.34,3.0,6.0,35.56
1167461,Test,7.0,90.0,64.5,U,2.0,31456.6,0.0,8.0,31.46
7090843,Control,6.0,78.0,67.0,U,2.0,120551.33,4.0,7.0,120.55
5637407,Control,4.0,58.0,31.0,U,2.0,44269.55,0.0,3.0,44.27
8678112,Test,7.0,84.0,61.0,U,2.0,88495.85,4.0,7.0,88.5
6980106,Test,5.0,63.0,22.5,U,2.0,33248.32,4.0,7.0,33.25
726659,Test,6.0,74.0,21.5,U,2.0,32282.67,6.0,9.0,32.28
3836039,Control,15.0,181.0,40.0,F,2.0,83510.93,5.0,8.0,83.51
2683014,Control,35.0,425.0,59.0,F,2.0,61776.71,1.0,4.0,61.78
7507544,Test,5.0,67.0,41.5,M,2.0,276795.81,0.0,3.0,276.8
9827995,Test,4.0,59.0,57.0,U,2.0,30406.55,3.0,6.0,30.41
2538398,Control,12.0,155.0,20.5,M,2.0,33233.59,1.0,4.0,33.23
7748410,Control,9.0,112.0,57.0,F,2.0,85999.17,2.0,5.0,86.0
6725242,Test,19.0,235.0,50.0,U,2.0,94690.19,2.0,5.0,94.69
985546,Control,7.0,88.0,47.5,U,2.0,30271.75,6.0,9.0,30.27
9279545,Control,6.0,78.0,24.0,U,2.0,25342.09,0.0,3.0,25.34
2257208,Test,8.0,99.0,42.5,U,2.0,113270.88,0.0,3.0,113.27
3097314,Test,11.0,138.0,53.0,M,2.0,36667.81,2.0,5.0,36.67
5303422,Control,6.0,74.0,56.5,U,2.0,66280.41,1.0,4.0,66.28
1764645,Control,22.0,269.0,44.0,F,3.0,56092.13,6.0,9.0,56.09
8997922,Test,5.0,70.0,56.5,U,2.0,47085.56,1.0,4.0,47.09
9994633,Test,24.0,298.0,31.0,M,2.0,29152.55,2.0,5.0,29.15
1227135,Control,6.0,74.0,63.0,M,2.0,102811.72,6.0,9.0,102.81
6457533,Control,12.0,150.0,60.5,F,2.0,74393.64,1.0,4.0,74.39
4198518,Control,24.0,288.0,65.5,F,3.0,388692.25,6.0,9.0,388.69
8157247,Control,13.0,157.0,39.0,F,2.0,39497.17,5.0,8.0,39.5
256318,Control,9.0,109.0,31.0,F,2.0,41700.22,2.0,5.0,41.7
5599473,Control,22.0,264.0,53.0,M,2.0,60434.31,2.0,5.0,60.43
3162839,Control,11.0,142.0,40.0,M,2.0,53537.23,0.0,3.0,53.54
4314548,Control,4.0,54.0,17.5,U,2.0,36193.72,2.0,5.0,36.19
2074688,Control,6.0,75.0,46.5,F,2.0,50018.81,6.0,9.0,50.02
8472348,Control,8.0,100.0,68.0,U,2.0,275962.39,6.0,9.0,275.96
7293853,Test,20.0,240.0,60.5,M,2.0,605205.78,0.0,3.0,605.21
1630616,Test,14.0,175.0,43.0,F,2.0,140785.65,5.0,8.0,140.79
3191722,Control,6.0,81.0,29.5,U,3.0,161518.26,3.0,6.0,161.52
8352552,Control,26.0,320.0,27.0,F,2.0,30318.42,4.0,7.0,30.32
6859848,Test,7.0,91.0,40.5,U,2.0,58563.06,0.0,3.0,58.56
8854822,Test,11.0,142.0,26.5,F,2.0,42430.98,1.0,4.0,42.43
141417,Test,11.0,136.0,38.5,F,4.0,103985.13,1.0,4.0,103.99
2095375,Control,5.0,64.0,56.0,U,2.0,82408.02,2.0,5.0,82.41
9352538,Test,15.0,189.0,57.5,M,2.0,88767.95,3.0,6.0,88.77
696801,Control,15.0,184.0,66.0,M,2.0,137973.33,5.0,8.0,137.97
9661426,Test,4.0,49.0,25.5,U,3.0,39078.89,0.0,3.0,39.08
6689315,Control,49.0,593.0,68.0,M,3.0,1688297.79,6.0,9.0,1688.3
1170730,Test,7.0,84.0,33.5,U,3.0,33864.97,4.0,7.0,33.86
2114888,Control,5.0,67.0,17.5,U,2.0,25102.72,0.0,3.0,25.1
547839,Control,11.0,141.0,44.5,F,2.0,75677.53,6.0,9.0,75.68
9923432,Control,6.0,83.0,25.0,U,2.0,84750.21,0.0,3.0,84.75
4027294,Test,12.0,146.0,30.5,F,3.0,45230.23,2.0,5.0,45.23
4803341,Test,8.0,97.0,57.5,U,2.0,40452.98,5.0,8.0,40.45
9256605,Test,7.0,86.0,42.0,U,2.0,29185.22,3.0,6.0,29.19
3197585,Control,5.0,69.0,41.0,U,3.0,152896.75,6.0,9.0,152.9
6477539,Control,5.0,70.0,26.0,U,2.0,51217.89,0.0,3.0,51.22
5991510,Test,19.0,238.0,43.5,F,3.0,420228.42,4.0,7.0,420.23
9540820,Test,8.0,100.0,85.0,U,2.0,301450.46,1.0,4.0,301.45
2672778,Test,13.0,165.0,51.5,M,2.0,250382.35,6.0,9.0,250.38
5721330,Control,24.0,294.0,54.0,F,2.0,184444.37,6.0,9.0,184.44
2889072,Test,9.0,118.0,54.5,F,2.0,41023.12,0.0,3.0,41.02
9855682,Control,6.0,72.0,57.0,F,3.0,45933.92,6.0,9.0,45.93
6564940,Control,15.0,182.0,43.0,M,2.0,220717.99,0.0,3.0,220.72
9351887,Control,8.0,101.0,29.0,U,2.0,30025.06,3.0,6.0,30.03
1529419,Test,4.0,56.0,34.5,U,2.0,96304.77,6.0,9.0,96.3
3738717,Control,33.0,406.0,52.5,F,5.0,2342546.56,6.0,9.0,2342.55
2360447,Control,22.0,268.0,43.5,F,3.0,154802.0,6.0,9.0,154.8
7045882,Control,7.0,86.0,31.5,U,3.0,131458.44,5.0,8.0,131.46
4315041,Test,7.0,94.0,44.0,U,2.0,62026.16,0.0,3.0,62.03
9504886,Control,11.0,141.0,26.5,F,2.0,31973.46,3.0,6.0,31.97
5437375,Test,7.0,89.0,53.5,U,2.0,417026.47,6.0,9.0,417.03
433443,Test,22.0,274.0,47.5,F,2.0,164120.8,5.0,8.0,164.12
6780970,Test,15.0,191.0,42.0,M,2.0,103493.06,6.0,9.0,103.49
4900512,Test,22.0,273.0,71.0,F,3.0,31901.25,6.0,9.0,31.9
8345590,Test,6.0,82.0,53.0,U,2.0,33956.27,2.0,5.0,33.96
730137,Control,7.0,94.0,28.0,U,2.0,25648.95,0.0,3.0,25.65
3700524,Test,6.0,72.0,25.5,U,2.0,221403.07,4.0,7.0,221.4
9560201,Control,7.0,92.0,25.0,U,2.0,61353.26,4.0,7.0,61.35
7504425,Test,5.0,67.0,49.5,F,2.0,68160.93,0.0,3.0,68.16
7636540,Test,25.0,304.0,82.0,F,2.0,47126.92,6.0,9.0,47.13
4416226,Control,6.0,72.0,38.5,M,2.0,33211.71,0.0,3.0,33.21
2768177,Test,16.0,203.0,54.5,M,2.0,59467.26,3.0,6.0,59.47
8882426,Control,18.0,216.0,66.0,M,2.0,1440746.58,6.0,9.0,1440.75
2230146,Test,15.0,189.0,40.5,F,2.0,26177.14,3.0,6.0,26.18
3944686,Test,6.0,80.0,35.0,U,2.0,54605.51,1.0,4.0,54.61
4906237,Test,16.0,197.0,41.0,F,2.0,105665.34,3.0,6.0,105.67
4931808,Test,4.0,57.0,51.5,U,3.0,112838.72,1.0,4.0,112.84
26211,Control,15.0,181.0,41.5,F,2.0,175885.87,0.0,3.0,175.89
548028,Control,7.0,85.0,64.5,U,2.0,38282.41,0.0,3.0,38.28
9211840,Control,4.0,58.0,28.0,U,2.0,28666.39,6.0,9.0,28.67
9139415,Test,15.0,185.0,49.0,F,2.0,125986.69,2.0,5.0,125.99
4635979,Test,8.0,105.0,38.0,M,2.0,49176.74,0.0,3.0,49.18
6904174,Control,8.0,105.0,32.5,F,3.0,59768.27,6.0,9.0,59.77
8366652,Test,14.0,175.0,68.0,F,3.0,515380.21,2.0,5.0,515.38
5091858,Control,5.0,71.0,65.0,M,3.0,180439.37,6.0,9.0,180.44
5108244,Test,5.0,66.0,33.5,U,2.0,31554.63,0.0,3.0,31.55
8995260,Control,26.0,323.0,53.5,M,3.0,274103.68,4.0,7.0,274.1
2524763,Test,8.0,106.0,49.5,U,3.0,224486.22,4.0,7.0,224.49
1329252,Test,13.0,166.0,67.0,F,2.0,160852.1,2.0,5.0,160.85
8753141,Control,5.0,66.0,27.0,U,2.0,27074.95,1.0,4.0,27.07
716144,Test,10.0,130.0,67.5,M,2.0,185246.6,2.0,5.0,185.25
524675,Test,6.0,73.0,24.5,U,2.0,31374.15,0.0,3.0,31.37
6258754,Control,5.0,62.0,67.0,F,3.0,60337.57,1.0,5.0,60.34
3716792,Control,17.0,211.0,45.0,M,6.0,286983.21,3.0,6.0,286.98
2703317,Test,10.0,122.0,28.5,M,2.0,31636.44,4.0,7.0,31.64
9881248,Control,26.0,313.0,21.5,M,3.0,56926.59,2.0,5.0,56.93
9799670,Control,11.0,135.0,62.5,M,4.0,2026124.65,6.0,9.0,2026.12
5315856,Test,14.0,178.0,61.0,F,2.0,147324.97,1.0,5.0,147.32
3579768,Test,4.0,49.0,20.0,U,2.0,47870.9,1.0,4.0,47.87
5519904,Test,12.0,149.0,32.0,M,2.0,26592.65,6.0,9.0,26.59
2847496,Test,6.0,83.0,33.5,U,2.0,38625.33,6.0,9.0,38.63
8409408,Control,29.0,358.0,50.0,M,2.0,38242.33,2.0,5.0,38.24
6089566,Control,12.0,149.0,31.5,M,2.0,55672.56,6.0,9.0,55.67
7320097,Test,11.0,141.0,48.0,F,2.0,125186.35,2.0,5.0,125.19
750686,Control,8.0,98.0,48.0,U,2.0,644217.25,1.0,4.0,644.22
524388,Control,17.0,215.0,55.5,M,2.0,34087.92,6.0,9.0,34.09
8398698,Control,6.0,75.0,55.5,U,2.0,68112.29,4.0,7.0,68.11
5976227,Test,4.0,57.0,64.5,U,3.0,189732.01,6.0,9.0,189.73
5299317,Control,4.0,49.0,38.5,U,3.0,312395.41,2.0,5.0,312.4
961187,Control,10.0,124.0,75.0,M,2.0,49276.78,0.0,3.0,49.28
2791386,Test,9.0,109.0,30.5,F,2.0,43706.76,0.0,3.0,43.71
6980355,Test,10.0,121.0,35.5,M,2.0,69695.34,6.0,9.0,69.7
9989637,Control,26.0,318.0,50.5,F,4.0,484391.91,6.0,9.0,484.39
3268586,Control,4.0,59.0,26.5,U,2.0,34405.68,6.0,9.0,34.41
4833741,Test,20.0,250.0,65.5,M,4.0,177541.79,6.0,9.0,177.54
5461458,Test,11.0,134.0,47.5,F,2.0,47390.31,3.0,6.0,47.39
1872006,Test,17.0,211.0,53.0,M,2.0,98017.02,3.0,6.0,98.02
6338026,Test,8.0,106.0,56.5,F,2.0,80763.16,0.0,3.0,80.76
1781992,Control,11.0,140.0,61.5,M,2.0,69940.65,0.0,3.0,69.94
3351731,Test,10.0,128.0,26.5,F,2.0,74412.76,6.0,9.0,74.41
7753059,Control,20.0,250.0,40.0,F,3.0,65554.78,2.0,5.0,65.55
1420912,Control,21.0,253.0,20.5,M,2.0,63028.5,3.0,6.0,63.03
8772400,Test,10.0,129.0,58.5,M,2.0,90819.31,6.0,9.0,90.82
6214973,Test,4.0,59.0,35.5,U,2.0,45406.86,2.0,5.0,45.41
7405342,Control,17.0,210.0,47.0,F,2.0,52038.54,6.0,9.0,52.04
7640023,Test,4.0,49.0,20.0,U,2.0,25062.91,0.0,3.0,25.06
3798462,Control,3.0,47.0,22.5,U,2.0,31339.24,6.0,9.0,31.34
9212950,Test,9.0,109.0,32.0,U,2.0,62091.37,4.0,7.0,62.09
4375520,Control,3.0,37.0,35.0,U,2.0,37688.21,6.0,9.0,37.69
8366885,Control,11.0,138.0,38.5,M,2.0,116652.75,3.0,6.0,116.65
9944948,Control,6.0,73.0,25.5,U,2.0,36390.28,2.0,5.0,36.39
464539,Test,15.0,190.0,31.0,M,2.0,130168.6,0.0,3.0,130.17
2341436,Test,8.0,99.0,34.0,U,2.0,26027.96,0.0,3.0,26.03
1497256,Control,11.0,142.0,29.5,M,3.0,148857.76,6.0,9.0,148.86
3855497,Control,7.0,95.0,30.0,U,2.0,72786.69,2.0,5.0,72.79
3209119,Control,12.0,152.0,39.0,M,2.0,27627.93,1.0,4.0,27.63
5773882,Test,15.0,186.0,48.5,M,3.0,110523.24,1.0,4.0,110.52
4472872,Test,4.0,58.0,53.0,U,2.0,47049.65,1.0,4.0,47.05
1898005,Test,25.0,304.0,20.5,M,2.0,55676.94,4.0,7.0,55.68
